OrderNumber,QuantityOrdered,PriceEach,OrderLineNumber,Sales,Exact Sales,Status,QTR_ID,DAY_ID,MONTH_ID,YEAR_ID,ProductCode,CustomerName,Phone,AddressLine1,City,PostalCode,Country,Territory,Branch,CostPrice,ProductLine,MSRP,ContactName,Total Profit,Discount,Discount Rate
10165,38,66.78,5,2537.64,2537.64,Shipped,4,22,10,2022,S50_1514,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,43.407,Trains,58,Eric Natividad,888.1740000000002,-8.780000000000001,-15.13793103448276
10165,28,100.0,6,3337.6,2800.0,Shipped,4,22,10,2022,S18_4027,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,65.0,Classic Cars,143,Eric Natividad,980.0,43.0,30.069930069930066
10165,44,53.44,7,2351.36,2351.3599999999997,Shipped,4,22,10,2022,S32_3207,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,34.736,Trains,62,Eric Natividad,822.976,8.560000000000002,13.806451612903228
10165,24,99.36,8,2384.64,2384.64,Shipped,4,22,10,2022,S24_4048,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,64.584,Classic Cars,118,Eric Natividad,834.6239999999999,18.64,15.796610169491526
10165,25,69.36,9,1734.0,1734.0,Shipped,4,22,10,2022,S24_1444,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,45.084,Classic Cars,57,Eric Natividad,606.8999999999999,-12.36,-21.684210526315788
10165,48,94.92,10,4556.16,4556.16,Shipped,4,22,10,2022,S50_1392,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,61.698,Trucks and Buses,115,Eric Natividad,1594.656,20.08,17.46086956521739
10165,29,100.0,11,5032.95,2900.0,Shipped,4,22,10,2022,S18_2238,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,65.0,Classic Cars,163,Eric Natividad,1015.0,63.0,38.65030674846626
10165,48,100.0,12,6825.6,4800.0,Shipped,4,22,10,2022,S12_4473,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,65.0,Trucks and Buses,118,Eric Natividad,1680.0,18.0,15.254237288135593
10165,27,31.82,13,859.14,859.14,Shipped,4,22,10,2022,S24_2840,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,20.683,Classic Cars,35,Eric Natividad,300.699,3.1799999999999997,9.085714285714284
10165,48,45.99,14,2207.52,2207.52,Shipped,4,22,10,2022,S32_2509,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,29.8935,Trucks and Buses,54,Eric Natividad,772.6320000000001,8.009999999999998,14.833333333333329
10165,46,100.0,15,5984.14,4600.0,Shipped,4,22,10,2022,S18_2319,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,65.0,Trucks and Buses,122,Eric Natividad,1610.0,22.0,18.0327868852459
10165,47,100.0,16,8754.69,4700.0,Shipped,4,22,10,2022,S18_3232,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Geiselweg,65.0,Classic Cars,169,Eric Natividad,1645.0,69.0,40.828402366863905
10165,32,100.0,17,4661.76,3200.0,Shipped,4,22,10,2022,S24_2300,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,65.0,Trucks and Buses,127,Eric Natividad,1120.0,27.0,21.25984251968504
10165,31,71.1,18,2204.1,2204.1,Shipped,4,22,10,2022,S18_2432,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,46.215,Trucks and Buses,60,Eric Natividad,771.4349999999997,-11.099999999999994,-18.499999999999993
10167,43,100.0,1,5763.72,4300.0,Cancelled,4,23,10,2022,S18_1662,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,65.0,Planes,157,Maria Larsson,1505.0,57.0,36.30573248407643
10167,21,69.88,2,1467.48,1467.48,Cancelled,4,23,10,2022,S24_2841,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Skates Road,45.422,Planes,68,Maria Larsson,513.6179999999999,-1.8799999999999955,-2.7647058823529345
10167,32,63.12,3,2019.84,2019.84,Cancelled,4,23,10,2022,S24_3420,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Skates Road,41.028,Vintage Cars,65,Maria Larsson,706.944,1.8800000000000026,2.8923076923076962
10167,40,41.71,4,1668.4,1668.4,Cancelled,4,23,10,2022,S72_1253,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Skates Road,27.1115,Planes,49,Maria Larsson,583.94,7.289999999999999,14.877551020408161
10167,29,100.0,5,2940.02,2900.0,Cancelled,4,23,10,2022,S700_2047,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Skates Road,65.0,Ships,90,Maria Larsson,1015.0,-10.0,-11.11111111111111
10167,34,100.0,6,3599.58,3400.0,Cancelled,4,23,10,2022,S18_3856,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,65.0,Vintage Cars,105,Maria Larsson,1190.0,5.0,4.761904761904762
10167,46,73.12,7,3363.52,3363.5200000000004,Cancelled,4,23,10,2022,S18_3029,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,47.528,Ships,86,Maria Larsson,1177.2320000000002,12.879999999999995,14.976744186046506
10167,29,83.86,8,2431.94,2431.94,Cancelled,4,23,10,2022,S24_3816,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Skates Road,54.509,Vintage Cars,83,Maria Larsson,851.179,-0.8599999999999994,-1.0361445783132524
10167,44,100.0,9,5924.16,4400.0,Cancelled,4,23,10,2022,S10_4757,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,65.0,Classic Cars,136,Maria Larsson,1540.0,36.0,26.47058823529412
10167,46,70.11,10,3225.06,3225.06,Cancelled,4,23,10,2022,S700_2610,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,45.5715,Ships,72,Maria Larsson,1128.771,1.8900000000000006,2.625000000000001
10167,20,79.66,11,1593.2,1593.1999999999998,Cancelled,4,23,10,2022,S24_3151,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Skates Road,51.779,Vintage Cars,88,Maria Larsson,557.6199999999999,8.340000000000003,9.477272727272732
10167,43,75.34,12,3239.62,3239.6200000000003,Cancelled,4,23,10,2022,S700_1138,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,48.971,Ships,66,Maria Larsson,1133.8670000000002,-9.340000000000003,-14.151515151515156
10167,24,100.0,13,2812.8,2400.0,Cancelled,4,23,10,2022,S700_3505,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Skates Road,65.0,Ships,100,Maria Larsson,840.0,0.0,0.0
10167,28,100.0,14,3003.0,2800.0,Cancelled,4,23,10,2022,S700_3962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,65.0,Ships,99,Maria Larsson,980.0,-1.0,-1.0101010101010102
10167,38,48.59,15,1846.42,1846.42,Cancelled,4,23,10,2022,S72_3212,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Skates Road,31.5835,Ships,54,Maria Larsson,646.2470000000001,5.409999999999997,10.018518518518512
10167,33,100.0,16,3812.16,3300.0,Cancelled,4,23,10,2022,S24_2011,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,65.0,Ships,122,Maria Larsson,1155.0,22.0,18.0327868852459
10168,36,96.66,1,3479.76,3479.7599999999998,Shipped,4,28,10,2022,S10_1678,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Bergenville,62.829,Motorcycles,95,Juri Hirano,1217.916,-1.6599999999999966,-1.7473684210526281
10168,50,100.0,2,5747.5,5000.0,Shipped,4,28,10,2022,S24_1578,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Bergenville,65.0,Motorcycles,112,Juri Hirano,1750.0,12.0,10.714285714285714
10168,20,100.0,3,4183.0,2000.0,Shipped,4,28,10,2022,S10_4698,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Bergenville,65.0,Motorcycles,193,Juri Hirano,700.0,93.0,48.18652849740933
10168,27,100.0,4,3660.93,2700.0,Shipped,4,28,10,2022,S10_2016,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Bergenville,65.0,Motorcycles,118,Juri Hirano,945.0,18.0,15.254237288135593
10168,46,61.18,5,2814.28,2814.28,Shipped,4,28,10,2022,S18_2625,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Skates Road,39.767,Motorcycles,60,Juri Hirano,984.9979999999998,-1.1799999999999997,-1.9666666666666661
10168,29,75.41,6,2186.89,2186.89,Shipped,4,28,10,2022,S24_2000,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Skates Road,49.0165,Motorcycles,76,Juri Hirano,765.4114999999999,0.5900000000000034,0.7763157894736886
10168,28,100.0,7,3244.36,2800.0,Shipped,4,28,10,2022,S32_1374,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Bergenville,65.0,Motorcycles,99,Juri Hirano,980.0,-1.0,-1.0101010101010102
10168,36,100.0,8,4527.72,3600.0,Shipped,4,28,10,2022,S700_2834,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Bergenville,65.0,Planes,118,Juri Hirano,1260.0,18.0,15.254237288135593
10168,21,70.96,9,1490.16,1490.1599999999999,Shipped,4,28,10,2022,S18_2581,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Skates Road,46.124,Planes,84,Juri Hirano,521.5559999999998,13.040000000000006,15.52380952380953
10168,48,78.25,10,3756.0,3756.0,Shipped,4,28,10,2022,S24_4278,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Bergenville,50.8625,Planes,72,Juri Hirano,1314.6000000000001,-6.25,-8.680555555555555
10168,49,100.0,11,6433.7,4900.0,Shipped,4,28,10,2022,S24_1785,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Bergenville,65.0,Planes,109,Juri Hirano,1715.0,9.0,8.256880733944955
10168,31,73.61,12,2281.91,2281.91,Shipped,4,28,10,2022,S32_4289,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Skates Road,47.8465,Vintage Cars,68,Juri Hirano,798.6685,-5.609999999999999,-8.249999999999998
10168,48,51.93,13,2492.64,2492.64,Shipped,4,28,10,2022,S50_1341,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Skates Road,33.7545,Vintage Cars,43,Juri Hirano,872.424,-8.93,-20.767441860465116
10168,28,98.65,14,2762.2,2762.2000000000003,Shipped,4,28,10,2022,S700_1691,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Skates Road,64.1225,Planes,91,Juri Hirano,966.7700000000001,-7.650000000000006,-8.406593406593412
10168,48,96.0,15,4608.0,4608.0,Shipped,4,28,10,2022,S700_3167,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Bergenville,62.4,Planes,80,Juri Hirano,1612.8000000000002,-16.0,-20.0
10168,31,100.0,16,3431.39,3100.0,Shipped,4,28,10,2022,S700_2466,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Bergenville,65.0,Planes,99,Juri Hirano,1085.0,-1.0,-1.0101010101010102
10168,39,82.91,17,3233.49,3233.49,Shipped,4,28,10,2022,S700_4002,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Bergenville,53.8915,Planes,74,Juri Hirano,1131.7214999999999,-8.909999999999997,-12.040540540540535
10168,27,73.02,18,1971.54,1971.54,Shipped,4,28,10,2022,S24_3949,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,NorthA,Skates Road,47.463,Planes,68,Juri Hirano,690.0389999999999,-5.019999999999996,-7.382352941176465
10169,34,50.21,1,1707.14,1707.14,Shipped,4,4,11,2022,S24_3371,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,32.6365,Classic Cars,61,Anna O Hara,597.4990000000001,10.79,17.688524590163933
10169,30,100.0,2,5019.9,3000.0,Shipped,4,4,11,2022,S12_1099,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Bergenville,65.0,Classic Cars,194,Anna O Hara,1050.0,94.0,48.45360824742268
10169,36,63.84,3,2298.24,2298.2400000000002,Shipped,4,4,11,2022,S12_3990,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,41.496,Classic Cars,79,Anna O Hara,804.384,15.159999999999997,19.189873417721515
10169,36,100.0,4,4444.92,3600.0,Shipped,4,4,11,2022,S18_3482,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Bergenville,65.0,Classic Cars,146,Anna O Hara,1260.0,46.0,31.506849315068493
10169,32,70.76,5,2264.32,2264.32,Shipped,4,4,11,2022,S18_3278,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,45.994,Classic Cars,80,Anna O Hara,792.5120000000002,9.239999999999995,11.549999999999994
10169,24,94.58,6,2269.92,2269.92,Shipped,4,4,11,2022,S24_4620,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,61.477,Classic Cars,80,Anna O Hara,794.472,-14.579999999999998,-18.224999999999998
10169,33,100.0,7,4910.4,3300.0,Shipped,4,4,11,2022,S18_4721,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Bergenville,65.0,Classic Cars,148,Anna O Hara,1155.0,48.0,32.432432432432435
10169,38,68.39,8,2598.82,2598.82,Shipped,4,4,11,2022,S18_3782,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,44.4535,Motorcycles,62,Anna O Hara,909.5870000000001,-6.390000000000001,-10.306451612903226
10169,26,39.83,9,1035.58,1035.58,Shipped,4,4,11,2022,S32_2206,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,25.8895,Motorcycles,40,Anna O Hara,362.4529999999999,0.1700000000000017,0.42500000000000426
10169,48,80.55,10,3866.4,3866.3999999999996,Shipped,4,4,11,2022,S50_4713,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Bergenville,52.3575,Motorcycles,81,Anna O Hara,1353.2399999999998,0.45000000000000284,0.555555555555559
10169,38,74.11,11,2816.18,2816.18,Shipped,4,4,11,2022,S24_2360,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,48.1715,Motorcycles,69,Anna O Hara,985.6629999999999,-5.109999999999999,-7.405797101449274
10169,34,100.0,12,3920.88,3400.0,Shipped,4,4,11,2022,S32_4485,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Bergenville,65.0,Motorcycles,102,Anna O Hara,1190.0,2.0,1.9607843137254901
10169,35,100.0,13,4639.25,3500.0,Shipped,4,4,11,2022,S12_2823,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Bergenville,65.0,Motorcycles,150,Anna O Hara,1225.0,50.0,33.33333333333333
10170,34,100.0,1,3819.56,3400.0,Shipped,4,4,11,2022,S24_3856,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,EMEA,Bergenville,65.0,Classic Cars,140,Roland Mendel,1190.0,40.0,28.57142857142857
10170,20,63.14,2,1262.8,1262.8,Shipped,4,4,11,2022,S18_1889,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,EMEA,Skates Road,41.041,Classic Cars,77,Roland Mendel,441.9800000000001,13.86,18.0
10170,41,100.0,3,4391.1,4100.0,Shipped,4,4,11,2022,S12_4675,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,EMEA,Bergenville,65.0,Classic Cars,115,Roland Mendel,1435.0,15.0,13.043478260869565
10170,47,100.0,4,5464.69,4700.0,Shipped,4,4,11,2022,S12_3380,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,EMEA,Bergenville,65.0,Classic Cars,117,Roland Mendel,1645.0,17.0,14.529914529914532
10171,35,100.0,1,4680.2,3500.0,Shipped,4,5,11,2022,S18_1984,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,NorthA,Bergenville,65.0,Classic Cars,142,Jean Fresnisre,1225.0,42.0,29.577464788732392
10171,35,100.0,2,4508.0,3500.0,Shipped,4,5,11,2022,S18_1129,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,NorthA,Bergenville,65.0,Classic Cars,141,Jean Fresnisre,1225.0,41.0,29.078014184397162
10171,39,100.0,3,5481.45,3900.0,Shipped,4,5,11,2022,S18_3232,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,NorthA,Bergenville,65.0,Classic Cars,169,Jean Fresnisre,1365.0,69.0,40.828402366863905
10171,36,35.49,4,1277.64,1277.64,Shipped,4,5,11,2022,S24_2972,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,NorthA,Skates Road,23.0685,Classic Cars,37,Jean Fresnisre,447.1740000000001,1.509999999999998,4.081081081081075
10172,22,74.51,1,1639.22,1639.22,Shipped,4,5,11,2022,S24_2766,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,NorthA,Skates Road,48.4315,Classic Cars,90,Julie King,573.7270000000001,15.489999999999995,17.211111111111105
10172,24,81.33,2,1951.92,1951.92,Shipped,4,5,11,2022,S24_3191,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,NorthA,Skates Road,52.8645,Classic Cars,85,Julie King,683.172,3.6700000000000017,4.317647058823532
10172,32,75.69,3,2422.08,2422.08,Shipped,4,5,11,2022,S24_1046,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,NorthA,Skates Road,49.1985,Classic Cars,73,Julie King,847.7279999999998,-2.6899999999999977,-3.684931506849312
10172,22,98.51,4,2167.22,2167.2200000000003,Shipped,4,5,11,2022,S24_3432,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,NorthA,Skates Road,64.0315,Classic Cars,107,Julie King,758.5270000000003,8.489999999999995,7.934579439252332
10172,34,42.76,5,1453.84,1453.84,Shipped,4,5,11,2022,S24_1628,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,NorthA,Skates Road,27.794,Classic Cars,50,Julie King,508.84399999999994,7.240000000000002,14.480000000000004
10172,42,100.0,6,4965.24,4200.0,Shipped,4,5,11,2022,S18_1589,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,NorthA,Bergenville,65.0,Classic Cars,124,Julie King,1470.0,24.0,19.35483870967742
10172,39,100.0,7,6023.16,3900.0,Shipped,4,5,11,2022,S18_2870,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,NorthA,Bergenville,65.0,Classic Cars,132,Julie King,1365.0,32.0,24.242424242424242
10172,48,100.0,8,5493.12,4800.0,Shipped,4,5,11,2022,S18_3685,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,NorthA,Bergenville,65.0,Classic Cars,141,Julie King,1680.0,41.0,29.078014184397162
10173,31,89.01,1,2759.31,2759.31,Shipped,4,5,11,2022,S18_3136,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,57.8565,Vintage Cars,104,Giovanni Rovelli,965.7585000000003,14.989999999999995,14.413461538461533
10173,28,53.72,2,1504.16,1504.1599999999999,Shipped,4,5,11,2022,S18_2957,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,34.918,Vintage Cars,62,Giovanni Rovelli,526.456,8.280000000000001,13.354838709677422
10173,22,100.0,3,2571.14,2200.0,Shipped,4,5,11,2022,S24_4258,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,65.0,Vintage Cars,97,Giovanni Rovelli,770.0,-3.0,-3.0927835051546393
10173,29,95.24,4,2761.96,2761.96,Shipped,4,5,11,2022,S18_3320,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,61.906,Vintage Cars,99,Giovanni Rovelli,966.6859999999999,3.760000000000005,3.797979797979803
10173,48,44.21,5,2122.08,2122.08,Shipped,4,5,11,2022,S18_1367,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,28.7365,Vintage Cars,53,Giovanni Rovelli,742.7280000000001,8.79,16.58490566037736
10173,43,100.0,6,5036.16,4300.0,Shipped,4,5,11,2022,S18_1342,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Bergenville,65.0,Vintage Cars,102,Giovanni Rovelli,1505.0,2.0,1.9607843137254901
10173,22,100.0,7,3452.68,2200.0,Shipped,4,5,11,2022,S18_2795,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Bergenville,65.0,Vintage Cars,168,Giovanni Rovelli,770.0,68.0,40.476190476190474
10173,27,41.22,8,1112.94,1112.94,Shipped,4,5,11,2022,S24_2022,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,26.793,Vintage Cars,44,Giovanni Rovelli,389.529,2.780000000000001,6.318181818181821
10173,31,31.53,9,977.43,977.4300000000001,Shipped,4,5,11,2022,S24_1937,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,20.4945,Vintage Cars,33,Giovanni Rovelli,342.10050000000007,1.4699999999999989,4.4545454545454515
10173,31,100.0,10,4492.83,3100.0,Shipped,4,5,11,2022,S18_2325,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Bergenville,65.0,Vintage Cars,127,Giovanni Rovelli,1085.0,27.0,21.25984251968504
10173,35,33.23,11,1163.05,1163.05,Shipped,4,5,11,2022,S24_3969,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,21.5995,Vintage Cars,41,Giovanni Rovelli,407.06749999999994,7.770000000000003,18.95121951219513
10173,26,57.51,12,1495.26,1495.26,Shipped,4,5,11,2022,S18_2248,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,37.3815,Vintage Cars,60,Giovanni Rovelli,523.3409999999999,2.490000000000002,4.150000000000003
10173,24,100.0,13,3508.8,2400.0,Shipped,4,5,11,2022,S18_1749,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Bergenville,65.0,Vintage Cars,170,Giovanni Rovelli,840.0,70.0,41.17647058823529
10173,21,75.46,14,1584.66,1584.6599999999999,Shipped,4,5,11,2022,S18_4409,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,49.049,Vintage Cars,92,Giovanni Rovelli,554.6309999999999,16.540000000000006,17.978260869565226
10173,39,71.98,15,2807.22,2807.2200000000003,Shipped,4,5,11,2022,S18_4933,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,46.787,Classic Cars,71,Giovanni Rovelli,982.5270000000002,-0.980000000000004,-1.3802816901408508
10173,23,100.0,16,2728.03,2300.0,Shipped,4,5,11,2022,S24_2887,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Skates Road,65.0,Classic Cars,117,Giovanni Rovelli,805.0,17.0,14.529914529914532
10174,43,100.0,1,6817.22,4300.0,Shipped,4,6,11,2022,S12_1666,Australian Gift Network  Co,61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,APAC,Bergenville,65.0,Trucks and Buses,136,Tony Calaghan,1505.0,36.0,26.47058823529412
